Year,Month,Day,Date,Site,start_time,end_time,Species,n,Family,Notes,lat,lon
2015,May,3,2015-05-03,Red Rock Cyn,10:10,12:20,Satyrium saepium,4,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,3,2015-05-03,Red Rock Cyn,10:10,12:20,Satyrium tetra,1,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,3,2015-05-03,Red Rock Cyn,10:10,12:20,Strymon melinus,11,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,3,2015-05-03,Red Rock Cyn,10:10,12:20,Vanessa cardui,1,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,acmon/lupini,1,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Adelpha californica,3,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Celastrina ladon,2,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Coenonympha tullia,6,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Colias eurytheme,2,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Erynnis funeralis,2,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Heliopetes ericetorum,3,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Leptotes marina,2,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Ochlodes agricola,2,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Papilio eurymedon,1,Papilionoidea,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Pieris rapae,6,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Pontia protodice,5,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Pyrgus albsecens,2,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Satyrium saepium,10,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Satyrium tetra,2,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Strymon melinus,1,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,May,27,2015-05-27,Red Rock Cyn,14:15,16:05,Vanessa virginiensis,3,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Adelpha californica,3,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Coenonympha tullia,4,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Erynnis funeralis,3,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Heliopetes ericetorum,5,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Leptotes marina,5,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Limenitis lorquini,1,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Papilio eurymedon,3,Papilionoidea,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Pieris rapae,15,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,June,17,2015-06-17,Red Rock Cyn,10:20,12:20,Pontia protodice,5,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Adelpha californica,4,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Coenonympha tullia,5,Nymphalidae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Erynnis funeralis,4,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Heliopetes ericetorum,10,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Leptotes marina,1,Lyceanidae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Papilio rutulus,2,Papilionoidea,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Pieris rapae,9,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Pontia protodice,11,Pieridae,NA,34.104715217314485,-118.64726113898705
2015,July,7,2015-07-07,Red Rock Cyn,11:35,13:20,Pyrgus albsecens,4,Hesperiidae,NA,34.104715217314485,-118.64726113898705
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Adelpha californica,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Erynnis funeralis,1,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Hylephila phyleus,3,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Ochlodes sylvanoides,2,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Papilio rutulus,1,Papilionoidea,NA,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Plebejus acmon,3,Lyceanidae,Male necatring on Cryptantha?; female nectaring on aster,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Pontia protodice,5,Pieridae,NA,34.098963949275365,-118.81495421428572
2014,August,29,2014-08-29,Rocky Oaks,10:30,11:30,Pyrgus albsecens,2,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,February,4,2015-02-04,Rocky Oaks,14:30,15:15,Anthocharis sara,1,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,February,4,2015-02-04,Rocky Oaks,14:30,15:15,Plebejus acmon,2,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,February,4,2015-02-04,Rocky Oaks,14:30,15:15,Vanessa cardui,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,February,24,2015-02-24,Rocky Oaks,14:45,15:35,acmon/lupini,4,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,February,24,2015-02-24,Rocky Oaks,14:45,15:35,Adelpha californica,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,February,24,2015-02-24,Rocky Oaks,14:45,15:35,Callophrys augustinus,1,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,February,24,2015-02-24,Rocky Oaks,14:45,15:35,Erynnis funeralis,3,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,February,24,2015-02-24,Rocky Oaks,14:45,15:35,Pyrgus albsecens,1,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,February,24,2015-02-24,Rocky Oaks,14:45,15:35,Vanessa cardui,5,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,acmon/lupini,2,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Adelpha californica,6,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Chlosyne gabbii,5,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Coenonympha tullia,5,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Colias eurytheme,1,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Danaus plexippus,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Erynnis funeralis,5,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Papilio eurymedon,1,Papilionoidea,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Pyrgus albsecens,7,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,March,13,2015-03-13,Rocky Oaks,13:10,14:45,Vanessa cardui,3,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,acmon/lupini,4,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Adelpha californica,3,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Anthocharis sara,15,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Apodemia virgulti,15,Riodinidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Brephidium exile,1,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Chlosyne gabbii,6,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Coenonympha tullia,20,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Danaus plexippus,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Erynnis funeralis,5,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Junonia coenia,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Nathalis iole,4,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Nymphalis antiopa,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Papilio eurymedon,1,Papilionoidea,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Pieris rapae,3,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Pyrgus albsecens,10,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Satyrium auretorum,5,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Satyrium saepium,28,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Strymon melinus,2,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Vanessa atalanta,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rocky Oaks,12:30,14:30,Vanessa cardui,20,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,acmon/lupini,6,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Adelpha californica,3,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Anthocharis sara,7,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Apodemia virgulti,1,Riodinidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Celastrina ladon,2,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Coenonympha tullia,6,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Colias eurytheme,2,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Danaus plexippus,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Euphydryas chalcedona,4,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Junonia coenia,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Nathalis iole,1,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Nymphalis antiopa,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Ochlodes agricola,5,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Pieris rapae,5,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Pontia protodice,2,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Pyrgus albsecens,2,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Satyrium auretorum,15,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Satyrium saepium,55,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Strymon melinus,1,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Vanessa atalanta,6,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Vanessa cardui,6,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,April,27,2015-04-27,Rocky Oaks,13:45,15:40,Vanessa virginiensis,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,acmon/lupini,5,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Anthocharis sara,1,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Coenonympha tullia,3,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Colias eurytheme,1,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Euphydryas chalcedona,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Junonia coenia,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Nymphalis antiopa,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Ochlodes agricola,8,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Pieris rapae,2,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Pyrgus albsecens,3,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Satyrium saepium,15,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Vanessa atalanta,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,May,19,2015-05-19,Rocky Oaks,14:20,15:40,Vanessa cardui,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,acmon/lupini,1,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Erynnis funeralis,3,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Euphilotes,1,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Junonia coenia,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Nathalis iole,1,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Ochlodes agricola,2,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Pieris rapae,4,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Pontia protodice,2,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,June,8,2015-06-08,Rocky Oaks,14:10,15:22,Pyrgus albsecens,1,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,acmon/lupini,3,Lyceanidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Adelpha californica,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Coenonympha tullia,2,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Danaus plexippus,1,Nymphalidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Erynnis funeralis,1,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Heliopetes ericetorum,1,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Nathalis iole,2,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Pieris rapae,20,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Pontia protodice,4,Pieridae,NA,34.098963949275365,-118.81495421428572
2015,June,30,2015-06-30,Rocky Oaks,10:30,11:40,Pyrgus albsecens,3,Hesperiidae,NA,34.098963949275365,-118.81495421428572
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,acmon/lupini,1,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Adelpha californica,15,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Anthocharis sara,4,Pieridae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Apodemia virgulti,1,Riodinidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Celastrina ladon,3,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Coenonympha tullia,16,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Danaus plexippus,2,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Erynnis funeralis,8,Hesperiidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Euphydryas chalcedona,1,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Heliopetes ericetorum,1,Hesperiidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Leptotes marina,1,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Limenitis lorquini,2,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Nymphalis antiopa,1,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Papilio eurymedon,1,Papilionoidea,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Papilio rutulus,4,Papilionoidea,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Papilio zelicaon,1,Papilionoidea,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Pieris rapae,20,Pieridae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Poanes melane,3,Hesperiidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Satyrium saepium,8,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Vanessa atalanta,5,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,3,2015-04-03,Rustic Cyn,9:00,11:25,Vanessa cardui,7,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,acmon/lupini,2,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Adelpha californica,13,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Anthocharis sara,1,Pieridae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Callophrys augustinus,2,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Coenonympha tullia,1,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Erynnis funeralis,1,Hesperiidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Euphilotes,2,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Euphydryas chalcedona,3,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Leptotes marina,1,Lyceanidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Limenitis lorquini,2,Nymphalidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Ochlodes agricola,5,Hesperiidae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Papilio rutulus,2,Papilionoidea,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Papilio zelicaon,1,Papilionoidea,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Pieris rapae,20,Pieridae,NA,34.067850709954236,-118.5092045715103
2015,April,27,2015-04-27,Rustic Cyn,9:05,11:05,Pontia protodice,1,Pieridae,NA,34.067850709954236,-118.5092045715103
